JfVjWQrj3_Y	- Cén chaoi a bhfuil tú? - Tá mé go breá.
cPCWNpoY9AM	Is fada an lá ó chonaic mé tú.
RaQfEsNjNxw	Rugadh agus tógadh i gConamara mé.
GmWRc-XoKPM	Dé do bheathasa.
4sJgPlIJK5o	Téim chuig rang Gaeilge oíche sa tseachtain.
k-1T3MbJd8E	- An mbeidh deoch an dorais agat?   - Maith go leor.
7ddj8cGt05g	Bhí lá saoráideach agam san obair inné.
xyt2OOY0fsA	- An bhfuil Gaeilge agat? - Tá – tá mé líofa.
ioROSSlHzd8	Tá mé ag siúl amach léi le bliain anuas.
xYWqJlkpzDk	Is mise an duine is sine sa chlann.
rP8rrQ2V-Qg	Tá sé beartaithe agam dul go Páras don ndeireadh seachtaine.
f7L275F09bc	- Go raibh maith agat. - Go ndéana a mhaith duit.
va0X5QrZ5nQ	Tá sé ard. Tá sí ard.
F3gt6VABiAQ	Braithim uaim go mór thú.
HSQv4RWMG20	Táim ag maireachtaint i gCiarraí na laethanta seo.
fyiJYejwtzo	Féachaim ar an teilifís gach oíche.
_-NRhFOsgDg	Tá mé i mo chónaí i nGaillimh le trí bliana anuas.
v_moiz1ti-k	Bain súp as!
7i23PNKNqqI	Tá sé gaofar.
U3QEufZROBc	Tá dúil mhór agam sa ghrúpa sin.
kQ78-fzGX3o	Seachain do cheann!
V_esWYlKBFs	Cén seoladh ríomhphoist atá agat?
4dsq4xJcCrY	Is Éireannach mé.
v9C7fpmYTp4	Tá féith an cheoil ann. Tá féith an cheoil inti.
izD7yH8w2EY	Tá mé geallta le sé mhí anois.
rBlzWtQbm2s	Níl aon chlann orm. Níl aon chlann orainn.
G9-AhA3oz9c	Tá mé i mo chónaí i m’aonar.
yHApvS4ksMA	Tá biseach ag teacht orm.
U61Bo6YJ-28	Tá an-díomá orm.
1H3qPP_sI7E	Ní dóigh liom é.
OzfGneAXvbo	Is breá liom bia Iodálach.
LqdCIFNLsEY	Tá súil agam go mbeidh tú ar do sheanléim arís gan mhoill.
86ejfMltRn0	Ádh mór, a Dhónaill.
xv816sEszK0	Gaelainn - Táim ag déanamh staidéir ar an nGaelainn.
Ew5ONeP3304	Tar isteach. Tá fáilte romhat.
ZjtDxJdET5o	Donn - Tá súile deasa donna aici.
0Lvrc1TjBIY	Tá fliú orm le cúpla lá anuas.
2t2VmLKavD4	Tá guth binn agat. 
rjqO0lDlNsY	- An bhfuil tú saor san oíche amárach?  - Tá.
--jjkbgy2PM	Tá sí an-dathúil.
iPK_lXdOwyw	Beidh mé ag caint leat amárach.
NySsTOgOXM4	Ní raibh puinn daoine ansin.
lXBPfQVwC1E	Cén t-ainm atá ort?
lsrUXEiJrqY	Tá sí iontach dóighiúil.
M1Op9ZJWKwc	Glaoigh orm nuair a gheobhaidh tú an deis.
uszm2mhOiNA	Tá an geansaí sin siar is aniar ort.
IHIX45kEVsw	Is mise Sibéal – cén t-ainm atá ortsa?
YO78GZW_pGI	Bhris mé mo lámh.
EUZLZwZCxo4	Níl páistí ar bith agam.
VecxrWlQe3g	Táim ag dul i dteannta le bean ó Luimneach.
slYQ58TKchY	- Cén chaoi a bhfuil ag éirí leat? - Go maith.
QOVKJfDwOsc	Ghoill sé go mór orm.
Tuj-hrRWegg	Is fear deas é.   Is bean dheas í.
4Rh9p3mtGOI	- Conas tánn tú? - Táim cuibheasach.	atá	tánn
tJFkh4DH34g	Téim go dtí an phictiúrlann uair sa tseachtain.
rbCJhp8FGXM	Thaitin an dráma go mór liom.
4DJ7haeexXM	Deirfiúr. Seo í mo dheirfiúr Bríd.
MC-SBEC4XjQ	Cá mbuailfidh mé leat?
dYoq6qUDoIQ	Lig do scíth!
NJmcaP4apOk	Tá mé ag obair ó dhubh go dubh.
9IZ76KZRXwo	Tá mo lámh tinn.
J-70lFCaPc0	Táim ag freastal ar Choláiste na hOllscoile, Corcaigh.
dr-oyd6VcCs	Is páiste aonair mé.
VrWAS57ry4c	Tá sí ard agus tanaí.
rOA6vl3DXAw	Dún an doras sin - tá sé ana-fhuar istigh anseo.	an-fhuar	ana-fhuar
mNVXWIKi8pM	Gabh mo leithscéal, an féidir leat é sin a rá arís, le do thoil?
W8c0zpjN_vQ	Tá díomá an domhain orm. Bhí díomá an domhain orm.
mSINxcaCCHQ	Go maire sibh bhur nuaíocht.
JPq90ES5wWU	Tá an obair sin nach mór déanta agam.
3q9ALhWh7fE	- Feicfidh mé amárach tú. – Maith go leor.
Lcu8o4THouc	Tá scileanna maithe ríomhaireachta agam.
6k6bBOmNDNY	Sin é go díreach.
AT8be-w6w2I	Ní fheadair ambaiste.
zKMpYxJRuHs	Is as Baile Átha Cliath ó dhúchas mé.
4KOpGJQdHoY	Cuirfidh mé téacs chugat ar ball.
9kQMKQdwShc	Seo do shláinte!
JbF5DAHfyuc	Is mise an dara duine is sine sa chlann.
qVXdXRaorSU	Is breá liom mo phost – tá sé an-suimiúil.
H0623frnnyo	Peil - Tá suim mhór agam sa pheil.
xIDQPNK3Fss	Tá sé an-bhrothallach.
2WUOQOucE1Q	Tóg go bog é.
rlym70-IuJI	Tá beirt deartháireacha agam.
0sUMBYUZX40	Fuair mé ardú céime i mbliana anuraidh arú anuraidh.
BvLUUSBdr3A	Níl an dara rogha agam.   Ní raibh an dara rogha agam.
GDU19fA5oo8	Tá post lánaimseartha agam anois.
DCiL1EtEkwI	Tá aimsir ar dóigh ann.
tHjHhYoIj9U	Cén chuma atá air?   Cén chuma atá uirthi?
5mniGaCL9NA	Tar isteach anseo nóiméad. Tagaigí isteach anseo nóiméad.
X6msGffYSOk	Tá aimsir mhaith ann.
LKIIKfZMKrw	- Ar thaitin an scannán leat?  - Thaitin. Níor thaitin.
1y5c5CUC6HA	Is mise an duine is óige sa chlann.
hezZA1d9yxQ	Tá tinneas fiacaile orm.
YsF_pYJyXo8	Éistim le ceol ar an raidió agus ar mo ghuthán.
tfy2WiQL5tg	Nach méanar duit!
Q-9IrFFbnLY	Bí i do thost!   Bígí in bhur dtost!
7FuAHoyhO2s	Beidh mé thar n-ais an mhí seo chugainn.
eBpMJPGoRIg	Tá brón orm – níor thuig mé an cheist.
E0WnFn4D5cs	Tá an ceantar seo go hálainn.
Sm6UNwgmreU	Tá tinneas cinn orm ó mhaidin.
inTdNuTPwOw	Is iad seo mo thuismitheoirí.
4DDUp_roXUo	Tá mé pósta.
qKgTVHgorWg	Sin dea-scéala.
AaZFUz3PeAE	Go n-éirí go geal leat.   Go n-éirí go geal libh.
7wDzMCYFAqo	Tá mé ag obair in oifig. Is breá liom an post.
RHa7jnx82vY	Táimid mór le chéile le fada anois.
YkIkoaM-qZ8	Bhí tintreach agus toirneach ann ar maidin.
cPRi4Ub5hKA	Tá mé tuirseach.   Tá mé an-tuirseach.
R25LNEPg-Gc	Coicís - Bhí mé ansin ar feadh coicíse.
mRBfRD0-qXA	Chuir sé isteach go mór orm.
yqBEO15gDmw	Tá mé colscartha.
NTw9j7OjKDQ	Tá sé doineanta inniu.
7diiu0T2HQc	- An bhfuil tú go maith? – Tá mé go breá, go raibh maith agat.
J5nWlio5bRg	Labhraím le mo chairde ar Skype cúpla uair sa tseachtain.
08bxM7f_LOQ	- An bhfuil aithne agat ar Bhríd? - Tá. Níl.
pLKncHQ2orA	Cuirigí oraibh bhur gcuid éadaí agus nígí bhur n-aghaidh.
S1h2AA5VT98	Tá sé i gceist agam seachtain a chaitheamh sa Spáinn.
5dYblNqUnYQ	Tá mé féinfhostaithe.   Tá mé dífhostaithe.
_rDR0xEhyW0	Bolg. Tá pian i mo bholg.
XoAV95221tI	Mo ghraidhin go deo thú.
